,id,yr_sold,garage_area,year_built,full_bath,year_remod/add,fireplaces,overall_cond,lot_area,lot_frontage,neighborhood,bldg_type,kitchen_qual,saleprice
1256,813,2009,528,1979,2,1979,0,5,7018,64,SawyerW,Duplex,TA,142953
1257,1854,2007,478,1994,1,1995,1,5,9466,50,Veenker,TwnhsE,Gd,279700
1258,2575,2006,331,1957,1,1957,1,5,8400,70,NAmes,1Fam,TA,132000
1259,867,2009,736,2000,2,2000,2,5,11050,0,CollgCr,1Fam,Ex,313000
1260,2879,2006,570,1920,1,1950,0,6,11040,60,IDOTRR,1Fam,TA,108000
1261,1494,2008,397,2003,2,2004,1,5,6931,60,Edwards,1Fam,Gd,165400
1262,2771,2006,473,1995,2,1995,1,5,12438,65,CollgCr,1Fam,Gd,187000
1263,496,2009,810,1995,2,1996,1,5,15138,174,NoRidge,1Fam,Ex,403000
1264,1651,2007,551,1976,2,1976,1,6,12046,0,NWAmes,1Fam,Gd,195000
1265,1913,2007,525,1961,1,1961,1,5,9600,100,NAmes,1Fam,TA,158500
1266,2790,2006,586,2002,2,2002,1,5,11367,90,CollgCr,1Fam,Gd,255000
1267,1541,2008,484,1956,2,1956,2,5,26073,56,Crawfor,1Fam,TA,236500
1268,1684,2007,360,1966,1,1966,0,6,7150,65,NAmes,1Fam,TA,129250
1269,301,2010,484,1959,2,1997,2,8,15602,100,Crawfor,1Fam,TA,289000
1270,1569,2008,484,1976,2,1976,0,4,10260,76,Mitchel,Duplex,TA,100000
1271,2153,2007,560,2001,2,2001,1,5,12728,0,CollgCr,1Fam,Gd,275000
1272,1467,2008,560,1999,2,2000,1,5,11690,96,CollgCr,1Fam,Gd,207000
1273,2540,2006,884,1965,1,1998,0,8,9230,71,NAmes,1Fam,Gd,146000
1274,2368,2006,264,1972,1,1972,0,7,1890,21,BrDale,Twnhs,TA,116000
1275,874,2009,645,1997,2,1998,0,5,9375,0,CollgCr,1Fam,Gd,219500
1276,463,2009,478,2003,2,2003,1,5,3480,48,NridgHt,TwnhsE,Gd,173000
1277,784,2009,284,1956,1,1956,0,6,17140,0,Edwards,1Fam,TA,135000
1278,2149,2007,610,2003,2,2003,1,5,8749,70,CollgCr,1Fam,Gd,213000
1279,2069,2007,494,1954,1,1995,1,5,11375,91,Sawyer,1Fam,Gd,150000
1280,1743,2007,648,2006,0,2007,1,5,3922,53,Blmngtn,TwnhsE,Gd,194201
1281,472,2009,457,2005,2,2006,1,5,3182,43,Blmngtn,TwnhsE,Gd,181000
1282,1921,2007,301,1958,1,1958,0,6,9750,75,NAmes,1Fam,TA,157900
1283,2778,2006,586,1999,2,2000,1,5,13426,72,CollgCr,1Fam,Gd,217000
1284,526,2009,1043,2005,2,2006,1,5,10574,85,Somerst,1Fam,Gd,252000
1285,2795,2006,529,2002,2,2002,0,5,8726,70,CollgCr,1Fam,Gd,197000
1286,478,2009,436,2004,2,2005,1,5,7984,62,Gilbert,1Fam,Gd,189500
1287,2841,2006,280,1918,1,1950,0,7,8248,45,Edwards,1Fam,Fa,116000
1288,119,2010,528,1963,1,1963,2,5,9790,0,NWAmes,1Fam,TA,143000
1289,1960,2007,276,1950,1,1950,0,7,7200,60,NAmes,1Fam,TA,119000
1290,1277,2008,240,1954,1,1954,0,5,7200,60,NAmes,1Fam,TA,127500
1291,2466,2006,615,2005,2,2005,0,5,8125,65,Somerst,1Fam,Gd,200825
1292,2844,2006,216,1922,1,1955,0,3,8088,60,Edwards,1Fam,TA,35000
1293,1028,2008,1314,1978,2,1978,2,7,12511,0,NWAmes,1Fam,Gd,292500
1294,1043,2008,280,1970,1,1970,0,6,1869,21,BrDale,Twnhs,TA,106000
1295,231,2010,440,1927,1,1950,0,4,9259,94,Sawyer,1Fam,TA,85000
1296,461,2009,701,2002,2,2003,1,5,16770,129,NridgHt,1Fam,Gd,286500
1297,33,2010,440,1977,2,1977,1,5,4043,53,NPkVill,TwnhsE,TA,127500
1298,1795,2007,575,2006,2,2007,0,5,9000,75,Somerst,1Fam,Gd,210400
1299,1073,2008,588,2003,1,2004,1,5,12677,62,NridgHt,TwnhsE,Ex,274000
1300,1576,2008,612,2007,2,2007,1,5,12852,107,Timber,1Fam,Gd,264966
1301,2044,2007,264,1910,2,1950,0,1,10320,60,IDOTRR,1Fam,TA,50000
1302,185,2010,416,1915,2,1950,0,6,10800,60,OldTown,1Fam,TA,139000
1303,1828,2007,564,1990,2,1990,1,5,19522,0,Veenker,1Fam,Gd,300000
1304,344,2009,538,1972,2,1995,3,7,13860,75,NAmes,1Fam,Ex,345000
1305,2152,2007,484,1994,2,1995,1,5,11927,73,CollgCr,1Fam,Gd,228000
1306,1752,2007,400,2003,2,2003,1,5,11950,0,Gilbert,1Fam,Gd,165500
1307,2637,2006,210,1925,1,1950,0,4,9906,57,OldTown,1Fam,TA,107000
1308,1000,2008,682,2001,1,2002,1,5,4923,41,StoneBr,TwnhsE,Ex,286000
1309,727,2009,0,1920,1,1950,0,5,7879,60,IDOTRR,1Fam,TA,34900
1310,2612,2006,288,1964,1,1964,0,5,7800,66,NAmes,1Fam,TA,115000
1311,2422,2006,400,2003,2,2003,1,5,3196,0,Blmngtn,TwnhsE,Gd,215000
1312,752,2009,216,1915,2,1994,0,8,9928,68,OldTown,1Fam,TA,179900
1313,15,2010,528,1985,1,1985,0,5,6820,0,StoneBr,TwnhsE,Gd,212000
1314,2319,2006,527,2005,2,2005,1,5,13128,50,Gilbert,1Fam,Gd,250000
1315,2681,2006,225,1928,1,1950,1,6,6240,52,BrkSide,1Fam,TA,149000
1316,1006,2008,431,1995,2,1996,1,5,8000,0,Gilbert,1Fam,TA,188000
1317,2596,2006,371,1930,1,2001,0,8,10410,60,OldTown,1Fam,Gd,99800
1318,2002,2007,704,1890,1,1998,0,8,10800,60,OldTown,1Fam,TA,159500
1319,55,2010,400,2004,2,2004,1,5,13300,67,Gilbert,1Fam,Gd,184500
1320,2104,2007,868,2007,2,2007,1,5,9588,69,CollgCr,1Fam,Ex,276000
1321,1682,2007,440,1976,2,1976,1,6,2308,24,NPkVill,TwnhsE,Gd,155000
1322,977,2009,504,1969,2,2000,1,5,13383,83,Mitchel,1Fam,TA,160000
1323,2548,2006,480,1964,1,1964,1,6,9350,85,NAmes,1Fam,TA,157500
1324,340,2010,482,1994,2,1995,2,5,9892,76,Mitchel,1Fam,Gd,285000
1325,1487,2008,0,1900,2,2003,0,7,8777,67,Edwards,Duplex,TA,145900
1326,1423,2008,472,1996,2,1996,1,5,10541,85,SawyerW,1Fam,Gd,229000
1327,1342,2008,280,1946,1,1950,0,7,5940,99,BrkSide,1Fam,TA,79000
1328,1949,2007,580,1925,2,1993,0,7,10284,60,OldTown,1Fam,TA,128500
1329,2444,2006,885,1998,2,1998,1,5,9660,84,NoRidge,1Fam,Gd,286000
1330,345,2009,470,1997,2,1997,1,5,10179,88,Gilbert,1Fam,TA,189500
1331,650,2009,616,1953,1,1953,0,5,9533,75,NAmes,1Fam,TA,102900
1332,192,2010,363,1950,1,1997,0,6,5830,53,BrkSide,1Fam,TA,128500
1333,1945,2007,371,1953,1,2004,1,6,12099,0,NAmes,1Fam,TA,156000
1334,2277,2007,642,2005,2,2006,1,5,12665,88,Timber,1Fam,Gd,281213
1335,1266,2008,505,1960,2,2007,1,7,27650,313,NAmes,1Fam,Gd,242000
1336,674,2009,498,1960,2,1960,2,5,17600,0,NAmes,1Fam,TA,157500
1337,2823,2006,616,2003,2,2004,1,5,7162,62,Edwards,1Fam,Gd,196500
1338,2772,2006,591,1998,2,1998,0,5,8685,0,CollgCr,1Fam,TA,193000
1339,2015,2007,280,1939,1,1952,0,8,6240,52,BrkSide,1Fam,TA,132000
1340,2642,2006,576,1900,1,1970,0,7,6451,58,OldTown,1Fam,TA,139900
1341,144,2010,312,1959,1,1959,0,6,8760,73,NAmes,1Fam,TA,148000
1342,1712,2007,774,2007,2,2007,1,5,12568,0,NridgHt,1Fam,Ex,281500
1343,1708,2007,916,2004,2,2004,1,5,13069,99,NridgHt,1Fam,Ex,342000
1344,2890,2006,528,1975,2,1975,0,6,11080,140,Mitchel,1Fam,TA,148000
1345,1157,2008,490,1972,2,1972,1,4,10759,70,Sawyer,1Fam,TA,140000
1346,2550,2006,750,1958,1,1991,0,7,8973,69,NAmes,1Fam,Ex,150000
1347,1104,2008,576,1996,2,1997,2,5,10990,97,NoRidge,1Fam,Gd,279500
1348,2183,2007,525,2005,1,2005,0,5,3675,35,Edwards,TwnhsE,Gd,140000
1349,2887,2006,616,1978,2,1978,0,5,8385,65,Mitchel,Duplex,TA,145000
1350,29,2010,511,1999,2,1999,1,5,5858,26,NAmes,TwnhsE,Gd,184000
1351,108,2010,484,1978,1,1978,1,6,3880,40,Greens,Twnhs,Gd,206000
1352,2286,2007,253,1972,1,1972,0,4,1504,21,MeadowV,Twnhs,TA,85500
1353,1533,2008,240,1934,1,1995,1,7,11988,74,Crawfor,1Fam,TA,188700
1354,376,2009,484,1978,2,1986,1,6,10928,80,NWAmes,1Fam,TA,200000
1355,800,2009,462,1990,1,1991,0,6,10778,74,SawyerW,1Fam,Gd,162000
1356,1395,2008,240,1940,1,1997,0,8,10200,60,Sawyer,1Fam,TA,108000
1357,388,2009,478,1975,2,1975,2,7,9373,0,NWAmes,1Fam,TA,213000
1358,1689,2007,928,2007,2,2007,1,5,12085,93,NridgHt,1Fam,Ex,318000
1359,716,2009,360,1898,2,1965,0,5,8100,90,OldTown,1Fam,TA,106000
1360,2737,2006,795,1928,2,1950,2,7,19950,114,Edwards,1Fam,TA,235000
1361,120,2010,0,1959,1,1959,0,5,9320,77,NAmes,1Fam,TA,128950
1362,1230,2008,504,1961,1,1961,1,5,10197,80,NAmes,1Fam,TA,163000
1363,2047,2007,240,1940,1,1950,0,6,8160,60,Edwards,1Fam,TA,126000
1364,1293,2008,484,2003,2,2003,0,5,11426,63,OldTown,1Fam,Gd,200000
1365,1915,2007,315,1958,1,1958,0,5,11344,78,NAmes,1Fam,TA,144000
1366,1968,2007,0,1961,2,1961,0,4,8000,80,NAmes,Duplex,TA,141000
1367,1766,2007,758,1998,2,1999,1,5,11002,74,NoRidge,1Fam,Gd,322500
1368,268,2010,598,1998,2,1998,0,5,12137,48,CollgCr,1Fam,Gd,224900
1369,729,2009,528,1923,1,2004,1,6,21384,144,BrkSide,1Fam,Gd,223500
1370,902,2009,288,1956,1,1956,0,3,8926,0,Edwards,1Fam,TA,112000
1371,993,2008,470,1997,2,1998,1,5,8702,72,Gilbert,1Fam,TA,187500
1372,766,2009,0,1922,0,1950,0,1,10020,0,Edwards,1Fam,Fa,61000
1373,903,2009,528,1920,1,2000,0,8,12354,67,Edwards,1Fam,Gd,110000
1374,1221,2008,0,1935,1,2003,0,6,4130,56,BrkSide,1Fam,TA,52000
1375,1719,2007,460,2005,2,2006,1,5,6289,41,NridgHt,TwnhsE,Gd,207000
1376,1521,2008,0,1911,1,1950,0,6,8525,55,SWISU,1Fam,TA,130000
1377,2707,2006,516,1967,2,1967,0,5,10791,72,Sawyer,Duplex,TA,90000
1378,987,2009,440,1992,1,1992,0,5,10429,62,Mitchel,1Fam,TA,130000
1379,2558,2006,576,1908,1,1991,0,8,7438,92,BrkSide,1Fam,TA,127000
1380,1778,2007,788,2006,2,2006,1,5,11670,84,Somerst,1Fam,Ex,320000
1381,2601,2006,720,1920,1,1950,1,6,10800,60,OldTown,1Fam,TA,120000
1382,74,2010,484,2004,2,2004,0,5,11920,70,SawyerW,1Fam,Gd,181000
1383,2190,2007,400,1954,1,1954,0,5,9450,68,Edwards,1Fam,TA,110000
1384,701,2009,0,1920,2,1950,0,6,7627,63,OldTown,2fmCon,Fa,94550
1385,2556,2006,0,1923,1,1958,0,7,5900,51,BrkSide,1Fam,Fa,85500
1386,2293,2007,678,1977,1,1977,1,5,9129,72,Mitchel,1Fam,Gd,153500
1387,787,2009,452,1955,2,1955,1,5,13680,0,Edwards,1Fam,TA,139600
1388,595,2009,440,1967,1,1967,0,5,9600,80,NAmes,1Fam,TA,143000
1389,66,2010,666,1995,2,1996,1,5,14720,56,NoRidge,1Fam,Gd,410000
1390,846,2009,492,1998,2,1998,1,5,8750,70,CollgCr,1Fam,TA,200000
1391,594,2009,312,1967,1,1967,0,6,7130,62,NAmes,1Fam,TA,130000
1392,792,2009,240,1946,1,1950,1,7,9350,50,Edwards,1Fam,Gd,154400
1393,1200,2008,831,1976,3,1996,2,9,8963,0,NWAmes,1Fam,Gd,299800
1394,768,2009,226,1934,2,1950,0,3,9780,60,Edwards,1Fam,TA,63000
1395,174,2010,551,1957,1,1957,0,7,5805,69,OldTown,1Fam,Gd,143000
1396,1889,2007,784,1961,1,1961,1,7,8243,76,NAmes,1Fam,TA,137500
1397,1023,2008,619,1977,2,1995,1,7,12227,0,NWAmes,1Fam,TA,272000
1398,363,2009,400,1992,2,1992,0,6,9248,0,Gilbert,1Fam,Gd,173000
1399,1401,2008,478,1979,2,1979,2,6,20270,82,ClearCr,1Fam,TA,245000
1400,1978,2007,672,1980,1,1980,0,5,7200,60,OldTown,Duplex,TA,140000
1401,2097,2007,792,2007,2,2007,1,5,9965,77,CollgCr,1Fam,Ex,383970
1402,2840,2006,609,1954,2,1968,1,4,16012,60,Edwards,1Fam,TA,125000
1403,862,2009,396,1972,1,2007,0,7,8445,70,CollgCr,1Fam,TA,133000
1404,507,2009,898,2008,2,2009,1,5,9612,74,Somerst,1Fam,Gd,244600
1405,1262,2008,372,1968,1,1968,1,6,10180,78,NAmes,1Fam,TA,139000
1406,1228,2008,312,1953,1,1953,0,5,7584,63,NAmes,1Fam,TA,112900
1407,1288,2008,330,1910,1,2003,0,5,4800,80,OldTown,1Fam,TA,111000
1408,1243,2008,458,1957,1,1957,2,5,11900,80,NAmes,1Fam,TA,166000
1409,1850,2007,576,1997,2,1998,1,5,7399,66,Somerst,1Fam,Gd,239000
1410,1589,2008,784,1997,2,1998,0,5,8940,97,Mitchel,Duplex,TA,209200
1411,1658,2007,487,1971,2,1971,1,6,12243,70,NWAmes,1Fam,TA,175000
1412,446,2009,583,2003,2,2004,1,5,12878,90,NridgHt,1Fam,Gd,269500
1413,1097,2008,400,1999,2,2000,1,5,12460,41,Gilbert,1Fam,TA,225000
1414,2329,2006,564,1985,2,1985,1,5,6563,0,StoneBr,1Fam,Gd,275000
1415,1909,2007,240,1941,1,1950,1,5,9492,79,NAmes,1Fam,TA,105000
1416,2608,2006,484,1966,1,1966,1,5,13400,85,NAmes,1Fam,TA,159950
1417,656,2009,180,1916,2,1987,0,7,10410,60,OldTown,1Fam,TA,135000
1418,1690,2007,938,2007,2,2007,1,5,14333,110,NridgHt,1Fam,Gd,345474
1419,2853,2006,0,1926,2,1950,0,5,6000,60,SWISU,1Fam,TA,102000
1420,2229,2007,625,1971,2,1971,2,5,20693,0,Crawfor,1Fam,TA,198000
1421,1127,2008,836,2007,2,2008,1,5,10800,85,Somerst,1Fam,Ex,339750
1422,2606,2006,566,1936,2,1989,1,8,10800,60,OldTown,1Fam,Gd,170000
1423,1268,2008,576,1951,1,1951,1,7,7200,60,NAmes,1Fam,TA,94000
1424,2809,2006,578,2006,2,2006,0,5,8581,74,CollgCr,1Fam,Gd,203160
1425,529,2009,711,2006,2,2007,1,5,10625,85,Somerst,1Fam,Ex,291000
1426,476,2009,390,2002,2,2002,1,5,8068,0,Gilbert,1Fam,Gd,200000
1427,2566,2006,506,1967,2,1967,0,5,8917,0,NAmes,Duplex,TA,119000
1428,1902,2007,0,1946,1,1950,0,3,5000,50,BrkSide,1Fam,Fa,39300
1429,1547,2008,0,1922,1,1950,0,4,3636,40,IDOTRR,1Fam,TA,55000
1430,1185,2008,469,2002,2,2002,1,5,7500,0,Somerst,1Fam,TA,205000
1431,2372,2006,264,1972,1,1972,0,5,1680,21,BrDale,Twnhs,TA,108000
1432,2282,2007,576,1967,2,1967,0,4,25000,100,Mitchel,Duplex,TA,143000
1433,910,2009,672,1920,2,1970,2,3,15863,102,SWISU,1Fam,TA,197000
1434,1128,2008,562,2007,2,2007,0,6,8125,65,Somerst,1Fam,Gd,205950
1435,1659,2007,539,1968,1,1968,1,6,11700,90,NWAmes,1Fam,TA,175000
1436,1852,2007,552,2003,2,2004,2,5,8010,0,Somerst,1Fam,Gd,301000
1437,456,2009,626,2007,2,2008,1,5,5001,34,NridgHt,Twnhs,Gd,230000
1438,2410,2006,478,2003,2,2003,1,5,3136,0,NridgHt,TwnhsE,Gd,171750
1439,1296,2008,0,1920,1,2006,1,6,5400,60,OldTown,1Fam,Gd,120000
1440,2682,2006,180,1930,1,1984,0,7,6120,51,BrkSide,1Fam,Gd,110000
1441,237,2010,467,1950,1,1987,1,7,11479,65,Edwards,1Fam,Gd,144500
1442,1666,2007,576,1970,1,1990,0,6,9457,63,NAmes,1Fam,TA,155000
1443,2666,2006,312,1923,1,1950,0,5,11340,84,OldTown,1Fam,TA,125000
1444,662,2009,624,1910,2,2008,0,9,7200,60,OldTown,1Fam,Gd,156500
1445,2490,2006,492,1977,1,1995,1,7,8471,88,Sawyer,1Fam,TA,151000
1446,672,2009,308,1957,1,1957,0,6,10454,90,NAmes,1Fam,TA,135000
1447,2915,2006,253,1972,1,1972,0,4,1484,21,MeadowV,TwnhsE,TA,79400
1448,452,2009,484,2005,2,2005,1,5,6904,47,NridgHt,TwnhsE,Gd,213000
1449,321,2010,431,2002,2,2002,0,5,14191,85,Timber,1Fam,Gd,202900
1450,2124,2007,546,1998,2,1998,0,5,9531,0,CollgCr,1Fam,TA,211000
1451,1278,2008,0,1961,2,1961,0,5,8513,113,NAmes,Duplex,TA,130000
1452,914,2009,216,1925,2,1990,1,6,6171,51,SWISU,1Fam,Gd,137450
1453,579,2009,490,1976,2,1993,1,4,9991,0,Sawyer,1Fam,TA,150000
1454,1418,2008,200,1941,1,1950,0,6,9084,60,Edwards,1Fam,TA,95000
1455,1166,2008,440,1999,2,1999,0,5,2280,24,Somerst,Twnhs,TA,179400
1456,1797,2007,561,2007,3,2007,0,5,10411,81,Somerst,1Fam,Gd,212109
1457,2568,2006,480,1961,1,1961,0,3,8500,85,NAmes,1Fam,TA,98600
1458,2075,2007,576,1948,2,2005,1,7,17541,0,Edwards,1Fam,Gd,216000
1459,2445,2006,768,2000,2,2000,1,5,9545,83,NoRidge,1Fam,Gd,300000
1460,229,2010,533,1996,2,1997,0,5,14000,80,ClearCr,1Fam,Gd,328000
1461,1663,2007,288,1971,1,2005,0,7,10500,70,NAmes,1Fam,TA,139000
1462,2727,2006,575,1963,1,1963,2,6,13050,87,ClearCr,1Fam,TA,164000
1463,2226,2007,462,1980,1,1980,1,6,1782,24,Blueste,Twnhs,TA,123900
1464,130,2010,0,1958,1,2008,0,7,7207,50,BrkSide,1Fam,TA,116500
1465,1675,2007,522,1997,2,1998,1,5,10943,26,NAmes,TwnhsE,Gd,177000
1466,2038,2007,436,1958,2,1958,0,6,4330,52,IDOTRR,2fmCon,TA,99500
1467,2416,2006,427,2006,2,2006,0,5,11660,102,Gilbert,1Fam,Gd,174190
1468,2507,2006,480,2005,2,2005,0,5,3180,30,Somerst,TwnhsE,Gd,151000
1469,269,2010,420,2003,1,2003,0,5,4435,0,CollgCr,TwnhsE,Gd,143750
1470,981,2009,336,1972,1,1972,0,8,7689,50,Mitchel,1Fam,TA,131900
1471,2296,2007,531,1977,1,1977,1,7,8286,68,Mitchel,1Fam,TA,157000
1472,940,2009,468,1920,1,1997,0,7,10690,59,IDOTRR,1Fam,TA,147000
1473,475,2009,432,2004,2,2005,1,5,7795,71,Gilbert,1Fam,Gd,188500
1474,2404,2006,484,2005,2,2005,1,5,7052,43,NridgHt,TwnhsE,Gd,185850
1475,2491,2006,310,1965,1,1965,0,5,9308,0,Sawyer,1Fam,TA,126000
1476,601,2009,308,1959,1,1959,0,7,8125,65,NAmes,1Fam,TA,118000
1477,1640,2007,556,2006,2,2006,1,5,8035,61,StoneBr,TwnhsE,Ex,319900
1478,2926,2006,588,1984,1,1984,0,6,7937,37,Mitchel,1Fam,TA,142500
1479,653,2009,246,1950,1,1950,0,6,9600,60,NAmes,1Fam,TA,129900
1480,2406,2006,474,2005,2,2006,1,5,6955,48,NridgHt,TwnhsE,Gd,202500
1481,2701,2006,394,1950,1,1950,1,5,21370,100,Sawyer,1Fam,TA,131000
1482,1472,2008,721,1997,2,1998,0,5,10126,83,CollgCr,Duplex,TA,185000
1483,417,2009,440,1978,2,1978,1,5,2364,24,NPkVill,TwnhsE,TA,138000
1484,2664,2006,216,1910,1,1993,0,7,3600,60,OldTown,1Fam,TA,114504
1485,283,2010,220,1945,1,1950,1,4,8741,52,Edwards,1Fam,TA,113000
1486,302,2010,240,1922,1,2007,0,8,5436,40,IDOTRR,1Fam,Gd,125500
1487,2053,2007,528,1964,2,2001,1,8,14149,65,Sawyer,1Fam,TA,165000
1488,2662,2006,352,1900,1,1950,0,4,5000,63,OldTown,1Fam,TA,79000
1489,99,2010,480,2005,2,2005,0,5,2544,24,Somerst,Twnhs,Gd,152000
1490,2674,2006,420,1947,2,1950,2,7,5000,50,BrkSide,1Fam,TA,159000
1491,1218,2008,312,1960,1,1960,1,5,12493,0,NAmes,1Fam,TA,141000
1492,2547,2006,430,1964,1,1964,1,6,10368,0,NAmes,1Fam,TA,167000
1493,197,2010,240,1942,1,1950,2,6,6360,53,BrkSide,1Fam,Gd,132000
1494,2091,2007,719,1990,2,1991,1,5,10357,114,SawyerW,1Fam,Gd,179900
1495,87,2010,280,1967,1,1967,0,5,9819,0,Sawyer,1Fam,TA,122000
1496,690,2009,264,1963,1,1963,1,6,7936,80,NAmes,1Fam,TA,127000
1497,2364,2006,543,2002,2,2002,0,5,8773,26,NAmes,TwnhsE,Gd,190000
1498,2050,2007,572,1964,1,1980,1,5,11235,75,Sawyer,1Fam,TA,158450
1499,769,2009,480,1963,2,1999,1,6,12886,70,Sawyer,1Fam,TA,175000
1500,348,2009,758,2006,2,2007,2,5,14892,42,Gilbert,1Fam,Ex,377500
1501,200,2010,480,1930,2,1950,1,5,6240,52,BrkSide,1Fam,TA,138400
1502,2759,2006,660,2005,2,2005,0,5,11645,78,CollgCr,1Fam,Gd,260000
1503,1700,2007,908,2006,2,2007,1,5,14977,110,NridgHt,1Fam,Gd,440000
1504,876,2009,573,2001,2,2001,0,5,9100,70,CollgCr,1Fam,Gd,178000
1505,2536,2006,288,1968,1,1968,0,5,8400,70,NAmes,1Fam,TA,138500
1506,1821,2007,576,1962,1,1962,0,5,7420,70,Sawyer,1Fam,TA,132000
1507,2743,2006,305,1953,1,1953,0,5,9525,75,Edwards,1Fam,TA,149900
1508,1329,2008,252,1945,1,1950,0,7,7425,0,BrkSide,1Fam,Gd,108000
1509,1451,2008,280,1975,1,1975,0,6,7990,88,CollgCr,1Fam,TA,110000
1510,936,2009,462,1980,1,1980,1,6,1300,24,Blueste,TwnhsE,TA,124000
1511,1948,2007,0,1956,1,1956,0,6,5500,55,OldTown,1Fam,TA,103200
1512,1839,2007,466,2006,2,2007,1,5,3606,40,Somerst,TwnhsE,Gd,194000
1513,2057,2007,300,1968,1,1968,0,5,8978,0,Sawyer,1Fam,TA,108000
1514,558,2009,440,1961,1,1961,0,5,9079,0,Sawyer,1Fam,TA,122000
1515,2731,2006,450,1980,2,1981,0,5,1700,0,ClearCr,Twnhs,Gd,148400
1516,791,2009,350,1958,1,1958,0,3,9571,68,Edwards,1Fam,TA,60000
1517,1421,2008,534,1994,2,1994,1,5,9938,80,SawyerW,1Fam,Gd,226500
1518,2881,2006,308,1949,0,1950,0,3,9000,50,IDOTRR,1Fam,TA,35311
1519,2820,2006,0,1975,2,1975,0,5,7840,38,Edwards,Duplex,TA,127500
1520,1609,2008,484,1984,1,1984,0,6,12395,74,Mitchel,1Fam,TA,137500
1521,1495,2008,542,1977,1,1977,1,6,9638,0,Edwards,1Fam,TA,147000
1522,2388,2006,691,2004,3,2005,1,5,13418,108,NridgHt,1Fam,Gd,309000
1523,938,2009,551,1971,2,2009,2,9,17597,0,Crawfor,1Fam,Ex,315000
1524,1194,2008,576,1965,1,2008,0,8,8872,72,NAmes,1Fam,Gd,147000
1525,2429,2006,648,2006,2,2006,1,5,3982,53,Blmngtn,TwnhsE,Ex,264561
1526,1937,2007,572,1955,1,1955,1,5,7134,60,NAmes,1Fam,TA,130000
1527,1847,2007,440,2000,2,2000,1,5,2117,0,Somerst,Twnhs,Gd,177000
1528,1550,2008,0,1930,1,1950,0,7,8155,58,IDOTRR,1Fam,TA,119000
1529,2705,2006,246,2004,2,2004,0,5,5500,50,SWISU,1Fam,TA,157000
1530,2713,2006,336,1968,1,1968,1,5,11553,0,Sawyer,1Fam,TA,158000
1531,1938,2007,352,1955,1,1955,0,4,7150,55,NAmes,1Fam,Fa,115000
1532,1819,2007,308,1977,1,1977,0,5,6285,64,Sawyer,1Fam,TA,120750
1533,23,2010,663,2000,2,2000,0,5,7500,0,Somerst,1Fam,Gd,216000
1534,2289,2007,286,1970,1,1970,0,5,2001,21,MeadowV,Twnhs,TA,75000
1535,1156,2008,484,1974,2,1974,2,5,19508,95,Veenker,1Fam,TA,192000
1536,2717,2006,616,1978,1,1978,1,6,7176,0,Sawyer,1Fam,TA,160500
1537,2101,2007,840,2006,2,2007,1,5,10652,91,CollgCr,1Fam,Gd,279500
1538,1377,2008,440,1963,1,1963,0,6,11235,0,Sawyer,1Fam,Gd,148000
1539,1381,2008,294,1967,1,2005,0,7,10265,68,Sawyer,1Fam,Gd,145000
1540,2502,2006,796,1993,2,1993,1,7,14541,0,NoRidge,1Fam,Gd,310000
1541,2609,2006,294,1963,1,1963,1,5,10184,83,NAmes,1Fam,TA,165000
1542,505,2009,711,1994,2,2005,1,7,46589,52,NoRidge,1Fam,Gd,402000
1543,1126,2008,936,2005,2,2005,1,5,10625,85,Somerst,1Fam,Gd,250000
1544,2914,2006,0,1970,1,1970,0,6,1470,21,MeadowV,Twnhs,TA,73000
1545,393,2009,0,1974,2,1974,0,5,9000,60,NAmes,Duplex,TA,136000
1546,2405,2006,556,2005,2,2005,1,5,5911,48,NridgHt,TwnhsE,Ex,282500
1547,67,2010,880,2005,2,2006,1,5,8987,73,Somerst,1Fam,Gd,221500
1548,2227,2007,628,1995,2,1996,0,5,17871,0,Crawfor,1Fam,Gd,170000
1549,669,2009,480,1967,1,1967,1,4,11500,77,NAmes,1Fam,TA,163000
1550,1772,2007,752,1995,2,1995,1,5,12257,65,NoRidge,1Fam,Gd,290000
1551,1775,2007,933,1996,2,1997,1,5,9044,82,NoRidge,1Fam,Gd,330000
1552,403,2009,264,1973,1,1973,0,5,1680,21,BrDale,Twnhs,TA,111000
1553,2792,2006,530,1999,2,1999,1,5,9468,45,CollgCr,1Fam,TA,214000
1554,1247,2008,636,1953,1,1953,0,6,9373,102,NAmes,1Fam,TA,137500
1555,384,2009,581,2003,2,2003,1,5,7000,70,Somerst,1Fam,Ex,240900
1556,91,2010,564,1992,2,1992,1,5,10186,107,NoRidge,1Fam,Gd,190000
1557,863,2009,1231,2002,2,2002,0,5,11664,90,CollgCr,1Fam,Gd,250000
1558,1857,2007,528,1976,2,2004,1,8,10768,90,Veenker,1Fam,Gd,218000
1559,1870,2007,473,1993,2,1993,1,6,10530,78,NWAmes,1Fam,Gd,255000
1560,2318,2006,690,2006,2,2006,1,5,14859,50,Gilbert,1Fam,Gd,240000
1561,2100,2007,894,2006,2,2007,0,5,10481,93,CollgCr,1Fam,Gd,360000
1562,1213,2008,502,1965,2,1999,1,8,9350,85,NAmes,1Fam,Gd,179900
1563,2046,2007,0,1946,3,1994,1,6,18030,138,ClearCr,1Fam,Ex,200500
1564,710,2009,0,1910,1,1950,0,6,5925,50,OldTown,1Fam,TA,37900
